,city,trips_in_first_30_days,signup_date,last_trip_date,weekday_pct,avg_dist,months_with_company
5723,Winterfell,0,2014-01-20,2014-05-04,0.0,6.18,3
5724,Winterfell,0,2014-01-05,2014-05-02,100.0,31.0,3
5725,Winterfell,4,2014-01-19,2014-06-27,66.7,1.81,5
5726,Astapor,1,2014-01-17,2014-04-05,33.3,4.09,2
5727,Winterfell,1,2014-01-22,2014-06-04,83.3,2.26,4
5728,Winterfell,0,2014-01-24,2014-02-27,100.0,13.57,1
5729,Astapor,3,2014-01-17,2014-01-21,100.0,15.69,0
5730,Winterfell,0,2014-01-01,2014-04-27,0.0,9.8,3
5731,Winterfell,2,2014-01-25,2014-01-26,0.0,3.42,0
5732,Astapor,2,2014-01-30,2014-02-23,50.0,3.25,0
5733,King's Landing,1,2014-01-27,2014-01-27,100.0,12.13,0
5734,Winterfell,0,2014-01-24,2014-03-03,0.0,1.39,1
5735,King's Landing,1,2014-01-11,2014-01-12,0.0,1.61,0
5736,Winterfell,1,2014-01-08,2014-06-29,66.7,1.63,5
5737,Astapor,1,2014-01-17,2014-01-18,100.0,2.81,0
5738,Astapor,7,2014-01-07,2014-05-24,77.8,4.63,4
5739,Winterfell,13,2014-01-17,2014-06-25,63.4,4.48,5
5740,Winterfell,0,2014-01-19,2014-03-01,100.0,1.72,1
5741,King's Landing,2,2014-01-05,2014-06-26,86.4,13.12,5
5742,Winterfell,0,2014-01-22,2014-04-08,100.0,2.67,2
5743,Astapor,0,2014-01-17,2014-05-06,100.0,5.83,3
5744,Astapor,1,2014-01-23,2014-02-04,100.0,2.91,0
5745,Winterfell,1,2014-01-25,2014-01-26,0.0,2.99,0
5746,Astapor,0,2014-01-20,2014-05-13,100.0,2.22,3
5747,Astapor,9,2014-01-21,2014-05-16,43.6,4.41,3
5748,King's Landing,1,2014-01-22,2014-03-08,100.0,3.4,1
5749,Winterfell,3,2014-01-19,2014-04-13,0.0,12.83,2
5750,King's Landing,2,2014-01-28,2014-06-28,75.0,5.8,4
5751,King's Landing,2,2014-01-17,2014-06-08,87.5,6.02,4
5752,Winterfell,2,2014-01-18,2014-06-15,0.0,3.7,4
5753,Winterfell,4,2014-01-24,2014-06-20,31.3,8.13,4
5754,King's Landing,0,2014-01-29,2014-06-15,0.0,0.92,4
5755,Astapor,3,2014-01-11,2014-06-28,33.3,5.58,5
5756,Astapor,0,2014-01-06,2014-06-29,0.0,7.98,5
5757,Astapor,2,2014-01-15,2014-01-16,100.0,1.33,0
5758,Winterfell,0,2014-01-06,2014-02-22,85.7,2.06,1
5759,King's Landing,11,2014-01-06,2014-03-15,75.8,3.54,2
5760,Astapor,0,2014-01-06,2014-04-01,50.0,7.9,2
5761,King's Landing,1,2014-01-25,2014-06-29,57.1,6.18,5
5762,Winterfell,3,2014-01-10,2014-01-27,0.0,2.4,0
5763,Winterfell,0,2014-01-05,2014-03-14,100.0,6.4,2
5764,Winterfell,1,2014-01-01,2014-01-22,100.0,3.36,0
5765,Astapor,2,2014-01-15,2014-06-29,45.0,2.1,5
5766,Astapor,1,2014-01-03,2014-02-11,100.0,5.39,1
5767,Winterfell,1,2014-01-25,2014-03-06,66.7,16.7,1
5768,Winterfell,2,2014-01-29,2014-06-27,76.2,3.19,4
5769,King's Landing,8,2014-01-14,2014-04-22,55.6,2.71,3
5770,King's Landing,0,2014-01-23,2014-06-11,100.0,20.17,4
5771,Astapor,1,2014-01-07,2014-06-22,80.0,3.69,5
5772,King's Landing,1,2014-01-18,2014-01-21,100.0,13.77,0
5773,Astapor,0,2014-01-21,2014-06-21,100.0,3.97,4
5774,Winterfell,3,2014-01-21,2014-03-29,100.0,1.99,2
5775,Winterfell,1,2014-01-06,2014-05-10,100.0,5.24,4
5776,Winterfell,1,2014-01-01,2014-01-15,100.0,4.53,0
5777,Winterfell,0,2014-01-11,2014-05-31,0.0,3.58,4
5778,Astapor,1,2014-01-24,2014-03-30,0.0,3.97,2
5779,Winterfell,2,2014-01-26,2014-05-29,100.0,6.11,4
5780,Winterfell,0,2014-01-26,2014-03-26,100.0,15.34,1
5781,Winterfell,0,2014-01-18,2014-03-31,100.0,14.19,2
5782,King's Landing,2,2014-01-14,2014-05-08,64.3,3.94,3
5783,King's Landing,4,2014-01-08,2014-05-25,41.0,1.94,4
5784,King's Landing,0,2014-01-18,2014-06-03,100.0,1.11,4
5785,Astapor,10,2014-01-27,2014-03-31,81.0,2.67,2
5786,Winterfell,2,2014-01-11,2014-05-24,50.0,7.43,4
5787,King's Landing,2,2014-01-22,2014-06-15,33.3,3.45,4
5788,Winterfell,0,2014-01-09,2014-06-30,67.6,7.47,5
5789,Winterfell,0,2014-01-27,2014-03-29,0.0,1.12,2
5790,Winterfell,4,2014-01-25,2014-06-28,72.2,10.92,5
5791,Astapor,0,2014-01-20,2014-04-12,0.0,3.2,2
5792,Winterfell,4,2014-01-10,2014-04-29,60.0,11.39,3
5793,King's Landing,13,2014-01-11,2014-06-15,19.4,3.68,5
5794,King's Landing,0,2014-01-24,2014-06-21,0.0,4.69,4
5795,Winterfell,0,2014-01-16,2014-06-30,100.0,13.65,5
5796,Astapor,0,2014-01-30,2014-03-21,100.0,3.48,1
5797,Astapor,1,2014-01-03,2014-01-08,100.0,4.59,0
5798,Astapor,3,2014-01-14,2014-06-30,30.0,2.79,5
5799,Astapor,1,2014-01-03,2014-01-25,100.0,1.11,0
5800,Winterfell,28,2014-01-03,2014-06-08,62.7,2.96,5
5801,King's Landing,6,2014-01-18,2014-02-19,66.7,4.36,1
5802,King's Landing,1,2014-01-06,2014-06-29,50.0,3.3,5
5803,King's Landing,0,2014-01-16,2014-06-26,100.0,2.45,5
5804,Winterfell,16,2014-01-09,2014-06-30,97.3,4.38,5
5805,Winterfell,4,2014-01-23,2014-06-10,60.0,3.39,4
5806,Winterfell,2,2014-01-31,2014-02-07,100.0,2.54,0
5807,Astapor,3,2014-01-25,2014-06-24,50.0,5.11,4
5808,Winterfell,0,2014-01-22,2014-06-14,0.0,3.19,4
5809,Winterfell,2,2014-01-18,2014-01-20,50.0,9.48,0
5810,Astapor,1,2014-01-19,2014-01-20,0.0,2.63,0
5811,Astapor,2,2014-01-22,2014-06-28,75.0,12.1,5
5812,Astapor,2,2014-01-14,2014-06-28,66.7,4.93,5
5813,Astapor,0,2014-01-23,2014-04-26,0.0,0.67,3
5814,Astapor,24,2014-01-17,2014-04-25,90.0,3.44,3
5815,King's Landing,2,2014-01-19,2014-06-06,33.3,11.54,4
5816,Astapor,0,2014-01-26,2014-05-04,0.0,26.57,3
5817,Winterfell,7,2014-01-10,2014-05-09,52.9,1.55,3
5818,Winterfell,6,2014-01-08,2014-06-30,67.3,5.65,5
5819,Astapor,2,2014-01-17,2014-01-19,0.0,3.05,0
5820,King's Landing,0,2014-01-05,2014-06-02,100.0,3.35,4
5821,Astapor,0,2014-01-01,2014-04-15,100.0,2.31,3
5822,King's Landing,3,2014-01-28,2014-03-07,100.0,7.12,1
5823,Astapor,0,2014-01-28,2014-06-01,25.0,2.22,4
5824,Astapor,2,2014-01-13,2014-06-27,75.0,3.12,5
5825,King's Landing,0,2014-01-06,2014-04-17,100.0,3.39,3
5826,Winterfell,29,2014-01-17,2014-06-11,84.3,1.77,4
5827,Winterfell,5,2014-01-22,2014-06-29,42.9,4.66,5
5828,Winterfell,0,2014-01-26,2014-04-26,100.0,0.76,2
5829,Winterfell,4,2014-01-31,2014-03-15,60.0,1.21,1
5830,Astapor,5,2014-01-26,2014-06-26,57.1,5.0,4
5831,Winterfell,0,2014-01-12,2014-05-11,50.0,10.24,3
5832,Astapor,0,2014-01-13,2014-05-21,100.0,2.29,4
5833,Winterfell,5,2014-01-09,2014-06-25,91.7,5.48,5
5834,Winterfell,0,2014-01-28,2014-03-31,100.0,6.98,2
5835,Astapor,1,2014-01-23,2014-06-23,64.7,4.13,4
5836,Winterfell,3,2014-01-17,2014-06-27,83.3,3.91,5
5837,Winterfell,2,2014-01-19,2014-02-16,50.0,4.39,0
5838,King's Landing,5,2014-01-19,2014-06-11,75.0,6.07,4
5839,Astapor,1,2014-01-18,2014-05-29,100.0,3.71,4
5840,Winterfell,1,2014-01-23,2014-02-11,100.0,3.28,0
5841,Astapor,1,2014-01-12,2014-01-19,0.0,4.12,0
5842,Winterfell,9,2014-01-26,2014-06-29,36.1,1.39,5
5843,Winterfell,0,2014-01-28,2014-05-19,100.0,1.52,3
5844,Astapor,4,2014-01-06,2014-06-14,60.0,1.79,5
5845,Winterfell,2,2014-01-01,2014-06-18,42.9,5.9,5
5846,Winterfell,6,2014-01-25,2014-06-30,41.2,1.8,5
5847,Astapor,3,2014-01-29,2014-06-19,50.0,3.66,4
5848,King's Landing,0,2014-01-13,2014-05-05,0.0,2.12,3
5849,Winterfell,0,2014-01-11,2014-02-21,100.0,2.48,1
5850,Astapor,30,2014-01-13,2014-06-18,68.4,1.87,5
5851,Winterfell,0,2014-01-10,2014-04-04,100.0,4.87,2
5852,Astapor,0,2014-01-30,2014-04-19,100.0,6.3,2
5853,Astapor,4,2014-01-22,2014-05-23,90.0,4.67,3
5854,Winterfell,3,2014-01-26,2014-06-13,62.5,3.57,4
5855,King's Landing,1,2014-01-10,2014-06-15,54.5,3.11,5
5856,Winterfell,3,2014-01-31,2014-06-28,52.9,3.06,4
5857,Astapor,2,2014-01-24,2014-06-08,42.9,6.9,4
5858,King's Landing,0,2014-01-20,2014-06-08,0.0,3.8,4
5859,Winterfell,2,2014-01-05,2014-01-15,100.0,8.27,0
5860,King's Landing,1,2014-01-17,2014-06-04,80.0,5.94,4
5861,Astapor,0,2014-01-30,2014-03-15,53.8,3.48,1
5862,Astapor,0,2014-01-20,2014-04-16,100.0,0.19,2
5863,Winterfell,3,2014-01-30,2014-06-23,76.9,4.94,4
5864,Winterfell,3,2014-01-06,2014-06-15,50.0,2.5,5
5865,Astapor,2,2014-01-04,2014-06-28,46.2,5.34,5
5866,King's Landing,3,2014-01-09,2014-06-28,42.9,2.74,5
5867,King's Landing,0,2014-01-23,2014-06-27,88.9,3.42,5
5868,Winterfell,0,2014-01-29,2014-05-11,0.0,5.97,3
5869,Astapor,3,2014-01-18,2014-06-21,0.0,3.65,5
5870,Winterfell,19,2014-01-30,2014-05-15,65.1,1.5,3
5871,King's Landing,2,2014-01-25,2014-06-30,70.0,7.18,5
5872,Astapor,0,2014-01-24,2014-06-08,50.0,4.96,4
5873,Astapor,1,2014-01-31,2014-02-01,100.0,6.48,0
5874,Astapor,1,2014-01-25,2014-01-26,0.0,16.92,0
5875,King's Landing,7,2014-01-08,2014-06-29,74.4,1.34,5
5876,Astapor,1,2014-01-18,2014-01-18,0.0,10.04,0
5877,Winterfell,1,2014-01-31,2014-02-01,100.0,3.05,0
5878,Winterfell,8,2014-01-25,2014-02-01,87.5,2.37,0
5879,Winterfell,0,2014-01-04,2014-06-14,0.0,3.35,5
5880,King's Landing,2,2014-01-08,2014-03-20,66.7,3.88,2
5881,Winterfell,1,2014-01-22,2014-01-23,100.0,14.55,0
5882,Winterfell,0,2014-01-17,2014-06-27,100.0,11.47,5
5883,Winterfell,1,2014-01-16,2014-01-17,100.0,7.14,0
5884,King's Landing,1,2014-01-14,2014-06-11,100.0,13.68,4
5885,Astapor,0,2014-01-01,2014-05-03,25.0,2.76,4
5886,Astapor,2,2014-01-25,2014-01-26,0.0,1.99,0
5887,King's Landing,1,2014-01-18,2014-01-19,0.0,18.96,0
5888,Astapor,2,2014-01-09,2014-06-27,66.7,3.9,5
5889,Winterfell,4,2014-01-07,2014-06-24,66.7,2.08,5
5890,Winterfell,1,2014-01-23,2014-03-22,50.0,1.46,1
5891,Winterfell,10,2014-01-24,2014-06-30,69.2,2.96,5
5892,Winterfell,7,2014-01-23,2014-06-09,76.5,4.6,4
5893,Astapor,10,2014-01-23,2014-06-29,58.9,2.16,5
5894,Winterfell,0,2014-01-28,2014-03-08,50.0,1.9,1
5895,Astapor,2,2014-01-27,2014-01-29,100.0,8.74,0
5896,Winterfell,0,2014-01-23,2014-06-30,100.0,2.1,5
5897,Winterfell,4,2014-01-16,2014-05-31,70.0,2.3,4
5898,Astapor,1,2014-01-18,2014-05-19,16.7,6.06,3
5899,Astapor,0,2014-01-31,2014-06-30,100.0,16.71,4
5900,Astapor,0,2014-01-18,2014-06-25,100.0,15.4,5
5901,King's Landing,2,2014-01-22,2014-06-14,100.0,6.26,4
5902,Winterfell,3,2014-01-17,2014-02-21,75.0,1.77,1
5903,Astapor,2,2014-01-20,2014-06-08,63.6,2.42,4
5904,King's Landing,2,2014-01-11,2014-06-15,29.4,2.14,5
5905,King's Landing,0,2014-01-04,2014-06-07,0.0,24.25,5
5906,Winterfell,2,2014-01-10,2014-02-09,0.0,9.56,0
5907,Astapor,2,2014-01-23,2014-04-21,100.0,3.92,2
5908,Winterfell,3,2014-01-10,2014-06-30,68.8,4.52,5
5909,King's Landing,0,2014-01-02,2014-06-05,100.0,2.19,5
5910,Astapor,8,2014-01-24,2014-05-17,43.8,2.89,3
5911,Astapor,4,2014-01-26,2014-06-27,65.9,5.26,4
5912,Winterfell,5,2014-01-10,2014-06-28,57.1,1.76,5
5913,Winterfell,0,2014-01-21,2014-04-04,100.0,1.08,2
5914,King's Landing,0,2014-01-26,2014-03-19,100.0,18.46,1
5915,Winterfell,2,2014-01-09,2014-06-21,25.0,5.05,5
5916,Winterfell,2,2014-01-22,2014-04-13,50.0,2.84,2
5917,Astapor,1,2014-01-01,2014-01-02,100.0,11.51,0
5918,King's Landing,1,2014-01-10,2014-06-13,50.0,6.53,5
5919,King's Landing,1,2014-01-17,2014-06-29,60.0,10.65,5
5920,Winterfell,0,2014-01-05,2014-03-15,66.7,5.43,2
5921,Winterfell,1,2014-01-07,2014-06-30,60.0,3.55,5
5922,Astapor,2,2014-01-07,2014-04-25,75.0,4.81,3
5923,Winterfell,1,2014-01-01,2014-04-12,33.3,3.87,3
5924,Winterfell,0,2014-01-08,2014-05-01,100.0,6.37,3
5925,Winterfell,15,2014-01-31,2014-06-28,74.1,4.45,4
5926,King's Landing,1,2014-01-21,2014-01-27,100.0,8.63,0
5927,Winterfell,0,2014-01-11,2014-06-22,18.8,4.42,5
5928,Astapor,3,2014-01-09,2014-01-30,66.7,1.37,0
5929,King's Landing,1,2014-01-18,2014-01-20,0.0,25.05,0
5930,Astapor,2,2014-01-08,2014-01-09,100.0,2.65,0
5931,Astapor,0,2014-01-08,2014-02-19,100.0,15.26,1
5932,Winterfell,1,2014-01-26,2014-01-26,0.0,13.63,0
5933,Winterfell,1,2014-01-04,2014-06-08,40.0,3.21,5
5934,Astapor,1,2014-01-28,2014-06-29,65.5,3.41,4
5935,Winterfell,1,2014-01-03,2014-01-04,100.0,0.69,0
5936,Winterfell,26,2014-01-21,2014-02-25,68.8,5.63,1
5937,Winterfell,1,2014-01-22,2014-03-06,100.0,3.32,1
5938,Winterfell,2,2014-01-12,2014-02-02,50.0,0.65,0
5939,Winterfell,0,2014-01-17,2014-02-25,100.0,8.99,1
5940,Astapor,16,2014-01-28,2014-05-12,93.2,2.02,3
5941,Winterfell,1,2014-01-07,2014-01-07,100.0,4.77,0
5942,King's Landing,1,2014-01-25,2014-04-29,50.0,11.76,3
5943,Astapor,0,2014-01-25,2014-04-10,100.0,2.86,2
5944,King's Landing,2,2014-01-26,2014-06-12,50.0,4.04,4
5945,Astapor,0,2014-01-10,2014-06-07,50.0,4.96,4
5946,Winterfell,0,2014-01-30,2014-06-11,100.0,14.8,4
5947,Astapor,2,2014-01-23,2014-06-28,43.5,2.33,5
5948,Winterfell,5,2014-01-09,2014-05-21,77.8,5.33,4
5949,Astapor,2,2014-01-25,2014-02-09,0.0,2.41,0
5950,King's Landing,1,2014-01-24,2014-05-03,50.0,27.16,3
5951,Astapor,11,2014-01-21,2014-04-15,64.3,8.61,2
5952,Astapor,1,2014-01-09,2014-02-02,0.0,3.83,0
5953,Winterfell,0,2014-01-18,2014-04-23,66.7,13.44,3
5954,Winterfell,1,2014-01-01,2014-06-09,18.2,2.87,5
5955,King's Landing,0,2014-01-26,2014-06-22,33.3,3.21,4
5956,Astapor,0,2014-01-17,2014-04-27,0.0,6.29,3
5957,Astapor,4,2014-01-24,2014-01-26,25.0,7.07,0
5958,Winterfell,1,2014-01-18,2014-01-19,0.0,0.01,0
5959,King's Landing,2,2014-01-08,2014-02-03,0.0,1.36,0
5960,Astapor,2,2014-01-31,2014-02-01,100.0,5.66,0
5961,Astapor,1,2014-01-01,2014-06-26,100.0,0.85,5
5962,Winterfell,1,2014-01-31,2014-05-14,50.0,14.31,3
5963,Astapor,5,2014-01-19,2014-04-14,66.7,4.89,2
5964,Astapor,1,2014-01-19,2014-01-19,0.0,5.66,0
5965,Astapor,2,2014-01-21,2014-06-11,100.0,0.0,4
5966,Winterfell,7,2014-01-06,2014-01-20,57.1,4.55,0
5967,Astapor,1,2014-01-20,2014-02-02,0.0,3.09,0
5968,King's Landing,1,2014-01-09,2014-06-14,42.9,3.62,5
5969,King's Landing,0,2014-01-04,2014-06-22,40.0,5.58,5
5970,Winterfell,2,2014-01-18,2014-07-01,20.0,5.35,5
5971,Astapor,1,2014-01-15,2014-01-22,100.0,5.03,0
5972,Astapor,1,2014-01-06,2014-01-27,100.0,3.32,0
5973,Winterfell,1,2014-01-18,2014-06-11,66.7,1.77,4
5974,Winterfell,0,2014-01-01,2014-06-15,54.5,2.7,5
5975,King's Landing,3,2014-01-11,2014-06-07,46.2,2.87,4
5976,Winterfell,0,2014-01-16,2014-06-28,0.0,3.43,5
5977,Winterfell,0,2014-01-21,2014-06-19,100.0,16.65,4
5978,Astapor,0,2014-01-21,2014-05-11,0.0,3.98,3
5979,Winterfell,1,2014-01-17,2014-01-18,100.0,0.85,0
5980,Winterfell,0,2014-01-02,2014-06-25,46.7,4.35,5
5981,Astapor,0,2014-01-01,2014-04-07,100.0,2.77,3
5982,King's Landing,23,2014-01-31,2014-06-30,60.7,2.85,4
5983,Astapor,0,2014-01-04,2014-02-13,100.0,3.53,1
5984,Astapor,1,2014-01-19,2014-01-20,100.0,5.21,0
5985,Winterfell,8,2014-01-04,2014-06-07,9.1,3.11,5
5986,Astapor,9,2014-01-25,2014-04-20,7.1,6.26,2
5987,King's Landing,12,2014-01-23,2014-06-27,90.6,2.69,5
5988,Astapor,2,2014-01-25,2014-05-30,60.0,2.87,4
5989,Winterfell,10,2014-01-07,2014-06-30,66.7,2.55,5
5990,Winterfell,12,2014-01-10,2014-06-29,46.3,3.32,5
5991,King's Landing,0,2014-01-29,2014-03-15,0.0,11.78,1
5992,Winterfell,0,2014-01-24,2014-03-29,50.0,3.27,2
5993,Winterfell,2,2014-01-21,2014-04-13,75.0,13.43,2
5994,Astapor,0,2014-01-25,2014-06-01,0.0,7.67,4
5995,Astapor,1,2014-01-18,2014-01-19,0.0,2.16,0
5996,Winterfell,1,2014-01-01,2014-06-08,0.0,4.37,5
5997,Astapor,0,2014-01-26,2014-06-10,100.0,5.12,4
5998,Astapor,1,2014-01-30,2014-06-22,0.0,4.64,4
5999,Astapor,5,2014-01-18,2014-07-01,84.8,5.44,5
6000,Astapor,0,2014-01-24,2014-06-11,100.0,3.79,4
6001,Astapor,0,2014-01-22,2014-06-25,80.0,7.17,5
6002,Astapor,0,2014-01-17,2014-02-21,100.0,2.74,1
6003,Winterfell,1,2014-01-24,2014-01-24,100.0,1.82,0
6004,King's Landing,1,2014-01-25,2014-06-22,50.0,11.87,4
6005,Winterfell,2,2014-01-02,2014-06-01,66.7,1.53,4
6006,Winterfell,0,2014-01-16,2014-03-03,100.0,13.53,1
6007,King's Landing,0,2014-01-01,2014-03-18,60.0,4.33,2
6008,Winterfell,0,2014-01-01,2014-05-17,0.0,0.44,4
6009,King's Landing,6,2014-01-17,2014-06-12,100.0,6.19,4
6010,Astapor,0,2014-01-11,2014-04-20,20.0,3.56,3
6011,Astapor,0,2014-01-26,2014-05-29,100.0,11.46,4
6012,Winterfell,1,2014-01-24,2014-02-24,100.0,1.08,1
6013,Astapor,4,2014-01-02,2014-06-24,50.0,4.11,5
6014,Astapor,3,2014-01-01,2014-01-05,66.7,9.51,0
6015,Winterfell,0,2014-01-10,2014-06-27,100.0,12.53,5
6016,Astapor,2,2014-01-11,2014-06-29,50.0,3.81,5
6017,King's Landing,4,2014-01-16,2014-06-28,75.0,5.46,5
6018,King's Landing,3,2014-01-25,2014-05-25,27.3,4.84,3
6019,Winterfell,1,2014-01-24,2014-01-25,100.0,1.38,0
6020,Winterfell,2,2014-01-01,2014-06-22,50.0,3.66,5
6021,Astapor,22,2014-01-18,2014-06-25,75.0,3.74,5
6022,Winterfell,7,2014-01-21,2014-06-01,91.7,1.56,4
6023,Winterfell,1,2014-01-27,2014-02-08,0.0,4.44,0
6024,King's Landing,0,2014-01-14,2014-02-15,0.0,2.15,1
6025,Astapor,1,2014-01-17,2014-06-24,100.0,4.25,5
6026,Astapor,1,2014-01-14,2014-01-15,100.0,4.72,0
6027,Winterfell,2,2014-01-24,2014-02-16,0.0,2.59,0
6028,Astapor,1,2014-01-26,2014-01-27,0.0,15.2,0
6029,Winterfell,2,2014-01-15,2014-01-26,50.0,3.19,0
6030,Astapor,2,2014-01-02,2014-01-16,100.0,4.66,0
6031,Astapor,2,2014-01-25,2014-02-16,0.0,1.27,0
6032,Winterfell,12,2014-01-07,2014-06-20,80.0,2.96,5
6033,Astapor,2,2014-01-07,2014-01-11,50.0,3.84,0
6034,Astapor,6,2014-01-18,2014-05-15,69.2,3.3,3
6035,Winterfell,0,2014-01-01,2014-03-24,0.0,31.01,2
6036,King's Landing,0,2014-01-31,2014-05-03,0.0,3.23,3
6037,Winterfell,11,2014-01-30,2014-04-02,94.1,1.46,2
6038,Winterfell,1,2014-01-18,2014-01-18,0.0,6.8,0
6039,Winterfell,1,2014-01-08,2014-01-08,100.0,0.75,0
6040,Winterfell,0,2014-01-02,2014-02-12,100.0,1.49,1
6041,Winterfell,0,2014-01-14,2014-03-21,50.0,7.99,2
6042,Astapor,6,2014-01-28,2014-05-22,51.2,3.44,3
6043,Winterfell,2,2014-01-26,2014-04-01,100.0,6.37,2
6044,Astapor,4,2014-01-16,2014-04-18,16.7,7.06,3
6045,Astapor,0,2014-01-23,2014-06-22,35.3,1.97,4
6046,Winterfell,3,2014-01-22,2014-04-10,100.0,21.26,2
6047,Astapor,2,2014-01-11,2014-06-13,90.9,3.07,5
6048,King's Landing,1,2014-01-18,2014-01-19,0.0,20.1,0
6049,Astapor,0,2014-01-28,2014-06-17,100.0,5.33,4
6050,Winterfell,1,2014-01-16,2014-01-17,100.0,19.63,0
6051,Astapor,1,2014-01-20,2014-06-29,42.9,3.46,5
6052,Winterfell,1,2014-01-01,2014-01-01,100.0,6.69,0
6053,Astapor,15,2014-01-23,2014-06-29,31.6,3.38,5
6054,Winterfell,3,2014-01-10,2014-05-27,50.0,3.13,4
6055,Astapor,1,2014-01-01,2014-01-04,0.0,3.09,0
6056,Astapor,9,2014-01-16,2014-06-15,56.5,2.96,4
6057,Winterfell,2,2014-01-11,2014-06-06,33.3,2.99,4
6058,Winterfell,0,2014-01-26,2014-05-01,100.0,7.74,3
6059,King's Landing,0,2014-01-03,2014-06-28,50.0,1.95,5
6060,Winterfell,5,2014-01-28,2014-04-06,75.0,2.95,2
6061,Astapor,0,2014-01-12,2014-04-19,0.0,1.82,3
6062,Astapor,3,2014-01-05,2014-03-16,20.0,4.48,2
6063,Winterfell,3,2014-01-25,2014-06-22,0.0,8.82,4
6064,Winterfell,3,2014-01-31,2014-05-18,25.0,29.62,3
6065,King's Landing,11,2014-01-21,2014-06-30,57.7,5.1,5
6066,Winterfell,1,2014-01-11,2014-05-11,0.0,4.91,3
6067,Winterfell,1,2014-01-11,2014-01-12,0.0,17.66,0
6068,Astapor,1,2014-01-22,2014-02-21,100.0,5.82,0
6069,King's Landing,0,2014-01-14,2014-04-30,100.0,3.35,3
6070,Astapor,1,2014-01-20,2014-04-08,71.4,5.98,2
6071,Astapor,1,2014-01-17,2014-03-19,100.0,3.87,2
6072,Winterfell,10,2014-01-03,2014-06-07,44.7,4.12,5
6073,Winterfell,17,2014-01-16,2014-06-25,76.4,2.75,5
6074,King's Landing,2,2014-01-19,2014-06-22,40.0,5.5,5
6075,Astapor,0,2014-01-04,2014-03-05,100.0,6.07,1
6076,Astapor,0,2014-01-16,2014-06-30,50.0,3.68,5
6077,Winterfell,1,2014-01-09,2014-01-09,100.0,8.21,0
6078,Winterfell,1,2014-01-24,2014-05-01,100.0,4.81,3
6079,King's Landing,3,2014-01-18,2014-06-26,75.0,3.7,5
6080,Astapor,2,2014-01-27,2014-04-25,71.4,3.39,2
6081,Astapor,1,2014-01-27,2014-02-15,100.0,2.65,0
6082,Winterfell,0,2014-01-12,2014-06-04,50.0,1.79,4
6083,Astapor,0,2014-01-26,2014-05-19,100.0,1.62,3
6084,Astapor,1,2014-01-25,2014-01-26,0.0,4.78,0
6085,Winterfell,1,2014-01-17,2014-01-18,100.0,11.36,0
6086,Astapor,1,2014-01-17,2014-04-25,37.5,3.01,3
6087,Winterfell,10,2014-01-06,2014-01-09,100.0,3.57,0
6088,Winterfell,1,2014-01-04,2014-05-27,20.0,7.61,4
6089,Winterfell,2,2014-01-11,2014-01-12,0.0,10.05,0
6090,King's Landing,0,2014-01-24,2014-06-11,100.0,17.29,4
6091,Astapor,1,2014-01-26,2014-01-26,0.0,4.81,0
6092,Winterfell,0,2014-01-25,2014-06-24,100.0,3.38,4
6093,Astapor,0,2014-01-30,2014-03-07,100.0,4.97,1
6094,King's Landing,6,2014-01-19,2014-06-19,95.0,4.65,4
6095,Astapor,1,2014-01-11,2014-04-08,50.0,1.22,2
6096,King's Landing,6,2014-01-24,2014-06-28,75.0,3.54,5
6097,Winterfell,1,2014-01-06,2014-01-11,100.0,20.86,0
6098,Winterfell,1,2014-01-06,2014-06-13,100.0,12.27,5
6099,Winterfell,1,2014-01-01,2014-01-01,100.0,4.53,0
6100,Astapor,1,2014-01-12,2014-01-14,100.0,4.26,0
6101,Winterfell,1,2014-01-25,2014-04-13,33.3,6.29,2
6102,Winterfell,2,2014-01-03,2014-06-14,60.0,1.11,5
6103,Winterfell,2,2014-01-24,2014-06-21,25.0,3.4,4
6104,Winterfell,0,2014-01-02,2014-02-16,25.0,10.0,1
6105,Winterfell,1,2014-01-08,2014-01-08,100.0,1.44,0
6106,Astapor,8,2014-01-11,2014-01-17,37.5,7.15,0
6107,Winterfell,2,2014-01-17,2014-02-13,100.0,0.91,0
6108,Winterfell,3,2014-01-23,2014-01-27,66.7,11.43,0
6109,Astapor,2,2014-01-25,2014-06-27,66.7,4.59,5
6110,Winterfell,1,2014-01-10,2014-01-11,0.0,9.46,0
6111,Winterfell,0,2014-01-04,2014-06-14,87.5,18.43,5
6112,King's Landing,3,2014-01-09,2014-06-25,79.1,2.29,5
6113,Winterfell,2,2014-01-31,2014-05-13,66.7,5.24,3
6114,King's Landing,1,2014-01-25,2014-01-26,0.0,4.94,0
6115,Winterfell,8,2014-01-16,2014-01-20,62.5,2.66,0
6116,Astapor,6,2014-01-03,2014-07-01,76.2,3.7,5
6117,Winterfell,1,2014-01-17,2014-05-29,60.0,4.63,4
6118,Winterfell,0,2014-01-05,2014-03-02,0.0,2.23,1
6119,Winterfell,0,2014-01-06,2014-05-20,100.0,4.34,4
6120,Astapor,4,2014-01-20,2014-01-26,50.0,2.74,0
6121,Astapor,0,2014-01-20,2014-04-21,100.0,2.98,2
6122,Winterfell,0,2014-01-30,2014-04-27,0.0,17.25,2
6123,Winterfell,1,2014-01-31,2014-02-01,100.0,3.13,0
6124,Winterfell,0,2014-01-29,2014-05-02,66.7,13.62,3
